afterTaxInterestRate,taxRate,netValuePerShare,revenuePerShare,currentRatio,quickRatio,totalDebtToNetWorth,accountsReceivablesTurnover,averageCollectionDays,inventoryTurnover,fixedAssetsTurnover,netWorthTurnover,revenuePerPerson,operatingProfitPerPerson,allocationRatePerPerson,cashToTotalAssets,quickAssetsToCurrentLiab,cashToCurrentLiab,operatingFundsToLiab,inventoryToWorkingCap,inventoryToCurrentLiab,workingCapitalToEquity,longTermLiabToCurrentAssets,totalIncomeToTotalExpense,totalExpenseToAssets,currentAssetsTurnover,quickAssetTurnover,cashTurnover,cashFlowToSales,fixedAssetsToTotalAssets,currentLiabToTotalLiab,cashFlowToLiab,cashFlowToAssets,cashFlowToEquity,currentLiabToCurrentAssets,liabAssetFlag,netIncomeToTotalAssets,noCreditInterval,grossProfitToSales,liabToEquity,degreeFinLeverage,interestCoverageRatio,equityToLiab,default
0.781737414,0.215001518,0.205090388,0.070828985,0.008548491,0.004763022,0.009665417,0.000748684,0.008448575,571000000.0,0.000580234,0.053225806,0.023580042,0.404694602,0.005553887,0.026934266,0.00470855,0.000926779,0.344961176,0.277737935,0.010267333,0.736810395,0.0,0.002490247,0.030887611,0.000151738,865000000.0,1630000000.0,0.671574062,0.169500654,0.96421016,0.459905448,0.585801061,0.315287846,0.034020637,0,0.843022049,0.623625103,0.612508187,0.281788735,0.026811153,0.565251974,0.023851659,0
0.781610957,0.150622533,0.202224938,0.049563652,0.006040543,0.004389341,0.008010286,0.00108549,0.005823659,0.000186678,0.000156595,0.037741935,0.029772484,0.394122702,0.026170178,0.026800465,0.004308913,0.001535532,0.350067726,0.285945095,0.004827055,0.732018661,0.01608545,0.002329184,0.023816327,7510000000.0,5690000000.0,2040000000.0,0.671571229,0.503374946,0.630182847,0.458940559,0.606799269,0.314248898,0.047588675,0,0.809784487,0.623552185,0.603045687,0.280588322,0.026902941,0.565640418,0.026619484,0
0.781694606,0.193946756,0.183178121,0.034559947,0.013689817,0.007330749,0.006905042,0.000992158,0.006374431,5040000000.0,0.002184009,0.033225806,0.05234787,0.421078221,0.002655857,0.338090592,0.008207009,0.0140779,0.344285645,0.277338075,0.014503946,0.742173032,0.0,0.002354059,0.038382571,0.000261541,0.000163596,0.000260172,0.671579712,0.028767364,0.947082348,0.461758468,0.579621425,0.316606759,0.021410889,0,0.823838518,0.623892155,0.615626128,0.27978678,0.026809896,0.565246193,0.029192305,0
0.781734466,0.254782873,0.187139185,0.022853427,0.007537574,0.004656969,0.004033413,0.00089071,0.007101107,9460000000.0,0.000217871,0.026290323,0.008237005,0.394812419,0.004738602,0.015258641,0.004911703,0.001130309,0.360294008,0.277839894,0.007133263,0.732890782,0.003073807,0.002418298,0.024924471,0.000100656,6880000000.0,1560000000.0,0.671571326,0.245409936,0.735736403,0.458934263,0.623120396,0.31440074,0.038447826,0,0.823434089,0.62366903,0.610954267,0.277704216,0.026862855,0.565478547,0.042254708,0
0.781842256,0.0,0.211116261,0.026014489,0.02586513,0.020731465,0.001702551,0.001071287,0.005903927,0.000100313,0.003391379,0.030645161,0.013565795,0.401573913,0.000810107,0.424833474,0.021779958,0.04426227,0.360357251,0.277080987,0.010892868,0.739058846,0.0,0.002517373,0.026488357,0.000261113,0.00023284,0.000436741,0.671604481,0.02534119,0.98402167,0.480241934,0.595945798,0.319061267,0.011307864,0,0.840525207,0.624263238,0.619515812,0.276013701,0.026791157,0.565158396,0.08288408,0
0.78161194,0.0,0.176941553,0.014640713,0.009322904,0.003570239,0.010300112,0.001270125,0.004980851,3400000000.0,635000000.0,0.020645161,0.018289441,0.395637819,0.032575238,0.032822888,0.004210994,0.00283687,0.341008177,0.277751673,0.013548293,0.73452428,0.033365293,0.002186862,0.016011353,0.000218612,0.000101532,6440000000.0,0.671551491,0.396152083,0.362522276,0.457042146,0.56639554,0.311848076,0.031261362,0,0.791904234,0.623473182,0.605931977,0.28224918,0.025451119,0.588994359,0.023022993,0
0.781650536,0.117319567,0.177615777,0.020055356,0.028097884,0.020889921,0.001420768,0.001675915,0.003774278,9610000000.0,0.000413804,0.026290323,0.029370034,0.404231021,0.008741789,0.105440683,0.022182806,0.015538634,0.383857702,0.277111666,0.015615058,0.737386523,0.0,0.002290718,0.052218216,0.000148088,0.000124762,83500000.0,0.671575292,0.164047539,0.797213028,0.462189003,0.624395673,0.315095411,0.01039497,0,0.8145277,0.623971496,0.618153666,0.275809841,0.026805178,0.565224377,0.096007766,0
0.781919168,0.12936532,0.242636214,0.042681912,0.024757489,0.016885489,0.001800126,0.003495886,0.001808579,3920000000.0,0.000153569,0.026451613,0.00976749,0.403134257,0.008201048,0.199605281,0.018112035,0.025397918,0.430188003,0.277155398,0.017500288,0.737488001,0.00096807,0.002448696,0.052452992,0.000166939,0.000129321,0.000172475,0.671615379,0.423912493,0.768199649,0.491259035,0.713518253,0.321789264,0.011821157,0,0.863125957,0.623891797,0.636759281,0.276084842,0.026795297,0.565178061,0.079201621,0
0.781945835,0.044640146,0.237242426,0.036647156,0.009655508,0.000300067,0.013952343,0.021342558,0.000296306,631000000.0,0.000531818,0.024516129,0.457012764,0.914622012,0.118510993,0.011973014,0.00077468,0.000357155,0.332382106,0.278189987,0.023275207,0.741779021,0.00098819,0.002725207,0.009741474,0.000705226,6140000000.0,2410000000.0,0.67156728,0.056109087,0.948817534,0.458814105,0.516887838,0.31380957,0.03020681,0,0.824204565,0.621259857,0.620309649,0.284897822,0.026826359,0.565320839,0.019706828,0
0.78179187,0.026217228,0.208630062,0.026044739,0.005080795,0.005119858,0.005880046,0.000730423,0.008653514,0.000750535,0.007549848,0.023225806,0.094578676,0.39821578,0.001527678,0.197767774,0.004998803,0.008673994,0.360498414,0.276845496,0.000569888,0.730904711,0.0,0.002792088,0.007238686,0.000165694,0.000171837,0.000272265,0.671650246,0.005119539,0.986302263,0.475274583,0.639533705,0.325795684,0.056125115,0,0.819784616,0.62330873,0.597171861,0.279043278,0.026837474,0.565369974,0.032424151,0
0.781724361,0.0,0.181703257,0.016712797,0.006385003,0.003855334,0.006360627,0.001093606,0.005777548,650000000.0,0.000122553,0.022580645,0.008680581,0.396293616,0.00896069,0.010320607,0.003946799,0.000625677,0.349316331,0.279851516,0.006650221,0.732305589,0.013530197,0.002451212,0.013832989,0.000161841,0.000104183,1550000000.0,0.671570644,0.300348632,0.676641857,0.458976663,0.598828564,0.314340512,0.045123009,0,0.813869713,0.628665673,0.607759616,0.279392108,0.027060937,0.566183154,0.030780828,0
0.781694606,0.27300334,0.176309469,0.019057126,0.010483587,0.005255232,0.007433042,0.00073651,0.008575808,3040000000.0,0.000142978,0.025806452,0.007837492,0.396440605,0.007108557,0.023412187,0.005257999,0.001437763,0.351885264,0.277565882,0.013842431,0.736125707,0.009317759,0.002349469,0.02416786,0.000223428,0.000115847,2970000000.0,0.671569103,0.311639564,0.61113726,0.458651217,0.612996714,0.314015852,0.027863833,0,0.812859363,0.62366238,0.61730366,0.280169902,0.026845094,0.565403093,0.027868796,0
0.781762677,0.04221075,0.175213855,0.013294614,0.026228935,0.014838045,0.002300769,0.000831871,0.007605767,3420000000.0,0.000364632,0.022096774,0.011697487,0.399086407,0.003639174,0.197771885,0.019856969,0.01979428,0.367270689,0.277135553,0.016794747,0.739901407,0.001110091,0.002344791,0.039586106,0.000334949,0.000266886,0.000244119,0.671573948,0.109963132,0.812038733,0.459986807,0.617874175,0.314768648,0.011148597,0,0.822565079,0.624070932,0.627219918,0.276447712,0.026831306,0.56534283,0.065033443,0
0.781742466,0.061139791,0.18199823,0.037116022,0.007871426,0.001217113,0.021072598,0.001970114,0.003210698,1470000000.0,0.00050534,0.042258065,0.036138243,0.412417177,0.010542754,0.020519881,0.001594716,0.000530968,0.324430785,0.278636055,0.016555203,0.739645754,0.001053117,0.002543105,0.012168191,0.000429935,9060000000.0,270000000.0,0.671576198,0.096671422,0.949519958,0.459750138,0.456804408,0.315743509,0.036865177,0,0.818262271,0.62169964,0.609046076,0.290061376,0.026899597,0.565627341,0.016525725,0
0.781612782,0.145864966,0.200581518,0.029841039,0.010053011,0.007562818,0.004327962,0.000771002,0.008197526,9440000000.0,0.000167943,0.026774194,0.00960886,0.393444291,0.007087596,0.183443852,0.008238039,0.009816191,0.368656295,0.277212551,0.005039255,0.735474818,0.0,0.002303954,0.018640056,0.000186656,0.00016171,0.000178775,0.671575116,0.330172645,0.977591701,0.460262875,0.652020304,0.315080982,0.02903628,0,0.804022833,0.626019909,0.604351727,0.277918161,0.026851942,0.565432469,0.040138114,0
0.781577413,0.241927321,0.188614049,0.121920232,0.011512601,0.006341962,0.015539992,0.001682002,0.003760615,0.000125726,0.004671374,0.096129032,0.082132103,0.397322539,0.00225676,0.051421985,0.007511158,0.00201121,0.332685402,0.27734681,0.010682574,0.743967888,0.007004314,0.002280402,0.022336447,0.000103226,7080000000.0,188000000.0,0.671574038,0.032740922,0.690442742,0.460119133,0.516735531,0.316111318,0.025411173,0,0.802544186,0.623898307,0.597708574,0.286049364,0.027275426,0.566741857,0.018747029,0
0.781718045,0.0,0.221524588,0.022293812,0.004597178,0.004472936,0.007826991,0.000432167,0.014661617,0.000318328,0.000127848,0.019354839,0.010933713,0.39190656,0.010054639,0.057784901,0.004425267,0.002333811,0.338269696,0.276858541,0.000802148,0.729980022,0.002336499,0.002462569,0.009952194,0.000257066,0.000257182,0.00012115,0.671435093,0.19133822,0.912042914,0.443506074,0.554027264,0.299917278,0.061692925,0,0.809504547,0.622913206,0.60094296,0.280455187,0.026955673,0.565837172,0.026997357,0
0.781892081,0.257718393,0.202224938,0.051091247,0.005346629,0.003486644,0.010083076,0.000957666,0.006599863,0.000103562,0.000220897,0.046451613,0.009315101,0.403394315,0.008846741,0.005998198,0.003538641,0.000266756,0.359085106,0.275320894,0.005023608,0.731036747,0.012147979,0.002706744,0.022403482,9740000000.0,6750000000.0,497000000.0,0.671551921,0.500317918,0.727345722,0.45404486,0.657158443,0.308330885,0.053472628,0,0.85849452,0.623365824,0.62328991,0.282091734,0.026793173,0.565167993,0.023294764,0
0.781797484,0.244660391,0.201045047,0.048671295,0.029496944,0.021549944,0.001575794,0.00186055,0.003398558,0.000149801,0.000463733,0.042419355,0.056102111,0.43434115,0.016980736,0.204308178,0.022749492,0.023460806,0.382265426,0.277121244,0.017763271,0.739489881,0.0,0.00346891,0.011164716,0.000117921,9740000000.0,9790000000.0,0.671587591,0.27558583,0.947114386,0.481963075,0.627016864,0.319095596,0.009892624,0,0.876965639,0.624839704,0.609855643,0.275922029,0.026792258,0.565163641,0.088251985,0
0.781737835,0.175118939,0.20129788,0.030627524,0.01718185,0.0126833,0.004263216,0.000497094,0.012733491,0.000105854,0.000581747,0.028709677,0.033970301,0.398916804,0.007404663,0.110304251,0.013765035,0.010255637,0.368259975,0.277133219,0.009172139,0.737487596,0.00627695,0.002529594,0.017078691,0.000176816,0.000150395,0.000105231,0.671594229,0.099694584,0.561315186,0.467209254,0.649937796,0.318638712,0.017073752,0,0.82591368,0.624186486,0.604569649,0.27787117,0.026821188,0.565297633,0.040578667,0
0.781738396,0.254479198,0.181071173,0.028736936,0.005469562,0.003253952,0.002556106,0.032518032,0.000194691,0.001320124,0.000229219,0.031935484,0.003143222,0.393760883,0.001754319,0.033768886,0.005405051,0.003001912,0.374483734,0.276756798,0.000524193,0.731699798,0.005663285,0.002296555,0.101971679,3020000000.0,3600000000.0,2200000000.0,0.671565173,0.373141927,0.84637445,0.453888758,0.637821925,0.312874753,0.052327061,0,0.835718855,0.623732236,0.636540356,0.276633207,0.026815318,0.565271027,0.059825548,0
0.781589062,0.328778216,0.178458556,0.055205167,0.007493892,0.003104854,0.014325318,0.001542004,0.004102179,6880000000.0,0.000690682,0.056774194,0.021588355,0.395332534,0.004206958,0.099974332,0.003890551,0.003089746,0.328518338,0.278178644,0.009655951,0.735963861,0.002614954,0.002274362,0.024758297,0.000159062,8510000000.0,6450000000.0,0.671556699,0.131753241,0.905793964,0.454847998,0.493881512,0.307097504,0.03866482,0,0.802384237,0.623447376,0.602457196,0.285168123,0.027721366,0.567517358,0.019462603,0
0.781398325,0.0,0.170831402,0.015336449,0.012862362,0.005633279,0.005940233,0.001661713,0.003804165,4010000000.0,0.000148274,0.023225806,0.008480825,0.388627575,0.008073829,0.033636824,0.005856263,0.002725937,0.343073788,0.277491688,0.018436295,0.736340175,0.010100848,0.002067045,0.021771957,0.000207786,97000000.0,4310000000.0,0.671577194,0.323830368,0.522996502,0.460346923,0.573774505,0.315326484,0.022775074,0,0.77517654,0.623712866,0.596645471,0.279087115,0.026704102,0.564706036,0.032203338,0
0.781713975,0.269561697,0.181071173,0.025575873,0.009085151,0.006411832,0.005178781,0.001408093,0.004490707,8940000000.0,0.000438012,0.030483871,0.043670226,0.418624635,0.012439471,0.019364851,0.006438742,0.000979486,0.352371129,0.277417963,0.007185681,0.734975413,0.0,0.002635077,0.011931658,0.000162655,0.000121214,173000000.0,0.671554008,0.13882693,0.922223534,0.453042572,0.605570704,0.310702514,0.032060421,0,0.824256086,0.623868597,0.607967682,0.278534592,0.02683786,0.565371663,0.035353844,0
0.781631308,0.193136957,0.200202267,0.030718272,0.009187491,0.005674453,0.006474617,0.000675641,0.009354573,8370000000.0,0.000131631,0.027419355,0.014917086,0.396451912,0.014613094,0.019268777,0.005915946,0.001308284,0.350805695,0.277500364,0.00879949,0.734479939,0.005728709,0.00233332,0.017616009,0.000147946,9970000000.0,2100000000.0,0.671572538,0.391939535,0.59619592,0.459333535,0.605124125,0.314611791,0.031710782,0,0.80660845,0.623709687,0.605842903,0.279474447,0.02699273,0.565965572,0.030427824,0
0.781701624,0.297398522,0.161307994,0.012674501,0.008247712,0.005469209,0.004740149,0.00063912,0.009894243,6570000000.0,0.000161134,0.025483871,0.007464418,0.394100088,0.005861151,0.023020196,0.005748592,0.001196456,0.342390441,0.277546599,0.006806545,0.734033928,0.0,0.002341494,0.029338995,0.000183619,0.000134185,2600000000.0,0.671576946,0.303333268,0.948943342,0.460601697,0.570320909,0.315321215,0.035228733,0,0.815108298,0.623715375,0.613155299,0.278216765,0.02682669,0.565322314,0.037612238,0
0.781654045,0.076627189,0.171084236,0.015744816,0.035368376,0.02607154,0.001212851,0.002061416,0.003067241,7570000000.0,0.000329077,0.024193548,0.009638236,0.393941792,0.003803588,0.447273117,0.028034557,0.059714803,0.435816302,0.277102008,0.019273769,0.739781296,0.0,0.002301162,0.044920378,0.000232269,0.000195064,0.000387111,0.671632825,0.198930904,1.0,0.520254106,0.681029056,0.324159543,0.008214436,0,0.814677413,0.624054303,0.616825927,0.275659048,0.026791157,0.565158396,0.109236362,0
0.781618115,0.226136249,0.18979394,0.031368634,0.011999963,0.006952702,0.007706618,0.000468688,0.013482369,5160000000.0,0.000425152,0.030322581,0.022187624,0.396678049,0.006753692,0.029008831,0.008274231,0.001398123,0.338493293,0.277294115,0.009969909,0.73918854,0.004155572,0.002303869,0.021778254,0.000255627,0.000184735,2880000000.0,0.671562359,0.133959942,0.76797655,0.456839243,0.555094843,0.312338036,0.024393335,0,0.805371881,0.623931964,0.607018829,0.280368085,0.026901213,0.565633668,0.027254148,0
0.781581203,0.467354995,0.17213771,0.039596473,0.00976284,0.005907769,0.010253604,0.000797379,0.007937084,745000000.0,0.000292008,0.047258065,0.015475229,0.394812419,0.006824212,0.094201075,0.006589202,0.003782672,0.338479268,0.277408518,0.008546382,0.738251152,0.004679003,0.002246547,0.043377977,0.000160834,0.000113902,6180000000.0,0.671579527,0.293223559,0.800953201,0.461598445,0.553592727,0.317383346,0.029881306,0,0.800163496,0.623767804,0.609114073,0.282215096,0.027864596,0.567697548,0.023080862,0
0.781035517,0.0,0.140027812,0.019420119,0.003430879,0.001782312,0.029037288,0.000734481,0.008602279,8200000000.0,0.00011877,0.042419355,0.009050718,0.387451663,0.0105515,0.050564043,0.002141986,0.001401225,0.336299245,0.276689349,0.00368441,0.720103465,0.011913686,0.001991496,0.085197796,0.000103638,6710000000.0,417000000.0,0.67155152,0.617292712,0.811467,0.455556453,0.53310251,0.301910179,0.08105921,0,0.677016845,0.622121929,0.596594744,0.295837897,0.026746229,0.564934657,0.01480721,0
0.781662747,0.049094038,0.184315874,0.024638141,0.010475474,0.007381904,0.003322117,0.000986071,0.006411149,0.000232536,0.001202831,0.028064516,0.029425848,0.395479523,0.0031588,0.040560953,0.0076234,0.003539027,0.355830143,0.277304927,0.007716395,0.734142712,0.0,0.002431848,0.015725982,9810000000.0,7590000000.0,3470000000.0,0.671569943,0.054672805,0.712286239,0.45815195,0.604210311,0.314113357,0.027885581,0,0.814538566,0.623868153,0.600546369,0.277188579,0.026794202,0.565172875,0.048840394,0
0.78172001,0.0,0.187476297,0.020887215,0.024892278,0.021271087,0.001705286,0.001164619,0.005429153,0.00011751,0.000368414,0.027096774,0.02553354,0.402580222,0.011104104,0.446683828,0.021554154,0.049703246,0.386393906,0.277066688,0.008965005,0.738278746,0.000361946,0.002363445,0.036807527,0.000209554,0.000193081,0.000414299,0.671645445,0.20456917,0.919085154,0.512025051,0.637536158,0.325893069,0.011756251,0,0.824716819,0.624084435,0.6180858,0.276015824,0.026793168,0.565167969,0.082768503,0
0.78098892,0.0,0.141249842,0.01173677,0.004521047,0.004552164,0.017233424,0.000470717,0.013416618,0.00060551,7260000000.0,0.03,0.005543234,0.38556342,0.008606277,0.083622303,0.004460227,0.003380974,0.347733723,0.276904097,0.000515704,0.728749783,0.021406818,0.001916253,0.069244091,0.000115389,0.000121278,8550000000.0,0.67157231,0.66222781,0.642858831,0.45927658,0.608736293,0.314570642,0.062669939,0,0.668781823,0.624029155,0.58971534,0.287277018,0.026735266,0.564877016,0.017917069,0
0.780921973,0.0,0.185453626,0.015215451,0.073205388,0.052174895,0.000534384,0.001373601,0.004606839,0.000107574,0.000490211,0.018709677,0.012916587,0.377332037,0.003455308,0.461466799,0.063977862,0.123649242,0.156107611,0.27704456,0.024148199,0.740292304,0.0,0.00200197,0.071489423,0.000307896,0.000285415,0.000507886,0.671394199,0.106032587,0.937871102,0.193402378,0.444642524,0.293808664,0.00382989,0,0.700534576,0.62407552,0.604447337,0.275166514,0.026788264,0.565144565,0.209730144,0
0.781602115,0.0,0.19143736,0.017877399,0.012292005,0.011394446,0.009016132,0.001024621,0.006172908,0.000351574,0.000463733,0.020806452,0.027234405,0.395750888,0.007512077,0.0415219,0.01186341,0.006017418,0.332565992,0.277019492,0.001460937,0.734643972,0.048180768,0.002266561,0.018468001,0.000163614,0.000169012,798000000.0,0.671568075,0.062603829,0.224359851,0.458781867,0.526094101,0.314040263,0.023820495,0,0.799904267,0.624000447,0.607749778,0.281317848,0.022150245,0.571682902,0.024818047,0
0.782141485,0.19131491,0.298091104,0.066079828,0.03085981,0.026961136,0.001755442,0.001868666,0.003384041,5940000000.0,0.000444821,0.028225806,0.013562857,0.418884693,0.003884011,0.398023825,0.027876843,0.042753812,0.451069579,0.277037548,0.00804687,0.740623524,0.0,0.002610927,0.050868748,0.000239016,0.000229735,0.000325908,0.671584306,0.152570173,0.931346727,0.468868247,0.744709255,0.316682171,0.009446792,0,0.90941325,0.624107326,0.648829377,0.276052076,0.026791157,0.565158396,0.080850187,0
0.781611659,0.201133718,0.209809953,0.075502518,0.01216096,0.007927764,0.00804038,0.000819697,0.007708236,0.000109103,0.000664962,0.051290323,0.048446749,0.401539992,0.009105149,0.048903081,0.008209596,0.002709378,0.346527015,0.277304032,0.010553327,0.738538629,0.008309584,0.002328211,0.030595691,0.000117352,8350000000.0,269000000.0,0.671576392,0.148985873,0.650940961,0.461041732,0.590975848,0.316252233,0.024073451,0,0.813549355,0.62395215,0.601448674,0.280610538,0.027086619,0.566259393,0.02655808,0
0.781490957,0.0,0.164931946,0.055583284,0.007860818,0.006222808,0.01881013,0.000730423,0.008658637,0.000142158,0.001168789,0.066612903,0.041431782,0.389057235,0.004712515,0.037604862,0.006378573,0.000962476,0.328693457,0.277396787,0.004181869,0.739107802,2870000000.0,0.00214694,0.039015664,0.000178953,0.000153149,2140000000.0,0.671570586,0.087267873,0.995212349,0.45877371,0.487886367,0.313459406,0.036913325,0,0.77698527,0.623772676,0.600304249,0.288420401,0.026645449,0.564352517,0.017277479,0
0.78159622,0.188379391,0.180860478,0.029190677,0.004169722,0.00432571,0.007588068,0.001014477,0.006230974,19100000.0,0.000139952,0.037258065,0.013072279,0.394269691,0.013578959,0.122783889,0.004308658,0.004868882,0.344888199,0.27697486,0.0,0.729352562,0.002092247,0.002283924,0.016979068,9490000000.0,0.00010553,0.000111977,0.671610513,0.496951372,0.94483902,0.469537994,0.583040328,0.323815119,0.06761689,0,0.801311354,0.622836176,0.602461783,0.280281976,0.027311158,0.566820162,0.027515864,0
0.781574325,0.057090799,0.193839282,0.16330142,0.012484828,0.006584636,0.007959219,0.002578799,0.002451573,0.000282024,0.001033376,0.119677419,0.04283595,0.394247077,0.00523109,0.048657895,0.008726343,0.002324225,0.334032798,0.277272985,0.010054947,0.739959809,0.004769424,0.002299905,0.019968164,4370000000.0,3310000000.0,1000000000.0,0.671566683,0.259353472,0.761733514,0.452747979,0.534999749,0.308401877,0.023456472,0,0.804124893,0.624284148,0.59550959,0.280551571,0.027127083,0.566373804,0.02672208,0
0.781568992,0.237878328,0.176983692,0.034484323,0.007065813,0.004812929,0.010309231,0.001113895,0.005674225,0.000188207,0.000422126,0.038870968,0.02344785,0.397005947,0.006539717,0.019187461,0.005405453,0.001155668,0.344422107,0.277772847,0.004641996,0.733162486,0.020382955,0.002272372,0.025057874,9400000000.0,7670000000.0,1600000000.0,0.671562503,0.145920119,0.527145086,0.456803924,0.583717721,0.311555398,0.04092779,0,0.802170136,0.623676407,0.603813711,0.282255736,0.027037084,0.566109653,0.023011921,0
0.781240289,0.0,0.168766592,0.015714567,0.002957869,0.00289462,0.006165477,0.000708105,0.008918225,0.002614643,0.00016416,0.022741935,0.005713614,0.388118767,0.004227818,0.054252635,0.003096605,0.002292173,0.337180868,0.27697486,0.0,0.728203666,0.0,0.002099803,0.073639578,8510000000.0,9520000000.0,6580000000.0,0.671564126,0.265879862,0.996041019,0.457423938,0.551093722,0.313205734,0.092860744,0,0.739843159,0.623623871,0.615715945,0.279250609,0.026707715,0.564726422,0.031417176,0
0.781409693,0.0,0.180312671,0.015260826,0.008582813,0.008307683,0.01214857,0.000661439,0.009550118,0.001018228,0.000127848,0.020645161,0.024878457,0.392426675,0.044847078,0.026359016,0.008520963,0.003390848,0.339005866,0.277012716,0.000515971,0.733412933,0.07131048,0.002117583,0.019379309,0.000146975,0.000156186,5780000000.0,0.671491203,0.358575091,0.22030914,0.452039613,0.555615649,0.304196695,0.033889503,0,0.783193159,0.623907731,0.604221924,0.283589328,0.026653879,0.5644061,0.02109863,0
0.780909341,0.0,0.168640175,0.003705552,0.029840781,0.026511347,0.001592209,0.000482891,0.013112626,6530000000.0,9000000000.0,0.012903226,0.005537359,0.381312046,0.00755455,0.161465171,0.02691624,0.037911826,0.284567016,0.277038994,0.007895813,0.735677214,0.007765867,0.002047014,0.028150808,0.000481309,0.000457252,0.000583592,0.67123746,0.164587522,0.451132431,0.393924229,0.479679008,0.30139852,0.009776488,0,0.765792492,0.624110676,0.602878863,0.275933588,0.026754158,0.564975576,0.087531824,0
0.782301485,0.096872153,0.209641397,0.012326633,0.008924777,0.007926517,0.002508686,0.00052347,0.012088789,0.000175023,0.000190637,0.016129032,0.008037249,0.39800095,0.005591534,0.026785948,0.007885165,0.002790265,0.376312314,0.277172303,0.003038683,0.733062089,0.003013392,0.003684679,0.006241436,0.00020177,0.000188391,6130000000.0,0.6715603,0.132608028,0.73018057,0.456654759,0.640715166,0.313758102,0.032623234,0,0.849148503,0.597296304,0.613441448,0.276598434,0.026796478,0.565183641,0.060725067,0
0.781640431,0.007186962,0.187139185,0.039142732,0.009383434,0.009274012,0.003721537,0.00073651,0.008596302,0.003265438,0.000869216,0.036774194,0.052239179,0.397424301,0.007713787,0.138691572,0.009319318,0.008299305,0.355860467,0.277004287,0.000522482,0.734460883,0.0,0.002433913,0.018011649,8580000000.0,9380000000.0,8090000000.0,0.671563976,0.110509372,0.966273728,0.453881685,0.607520295,0.312139166,0.03106235,0,0.817458149,0.62404899,0.599286555,0.277478418,0.026802458,0.565211713,0.044839752,0
0.781683799,0.128454297,0.173949686,0.023912156,0.014460485,0.010839228,0.004432833,0.001858521,0.003401119,0.000102797,0.0005356,0.031612903,0.02342435,0.400771127,0.005932828,0.271094399,0.011370844,0.018673404,0.366980822,0.277164544,0.008327331,0.737687972,0.003884299,0.002333923,0.040015113,0.000166467,0.000138853,0.000214693,0.671628519,0.139541815,0.743869669,0.483163711,0.648075762,0.32730026,0.020277479,0,0.820307272,0.623942199,0.613558577,0.277994223,0.026862212,0.565475858,0.039451489,0
0.781575729,0.272902116,0.175761662,0.345538969,0.008353172,0.004705005,0.019488596,0.002929808,0.002158682,0.00080308,0.003308165,0.449516129,0.19596375,0.398634133,0.014588264,0.130019033,0.005351665,0.004360663,0.333073075,0.277625806,0.008102966,0.738975655,0.007635491,0.002290367,0.041474591,1780000000.0,1230000000.0,1550000000.0,0.67156893,0.272238612,0.746902451,0.454633034,0.515432031,0.303938211,0.034796018,0,0.810619042,0.623693931,0.596046769,0.288912973,0.026902504,0.565638713,0.017033616,0
0.781658817,0.0,0.171842737,0.02061497,0.008038664,0.005970777,0.009101852,0.000738539,0.008551898,0.000101651,0.000161891,0.029354839,0.011024779,0.39355736,0.011841378,0.033500681,0.006105147,0.001881774,0.349797085,0.277468651,0.005346333,0.734254273,0.014987653,0.002332061,0.012777067,0.000172128,0.000137647,3950000000.0,0.671552495,0.397572185,0.60193647,0.455524452,0.608320615,0.310524345,0.036120103,0,0.803585324,0.623747992,0.601287736,0.281380201,0.026852225,0.565433676,0.024682278,0
0.781416571,0.0,0.155956344,0.020191479,0.005634304,0.001399274,0.008604857,0.002917635,0.002167221,7220000000.0,0.000110449,0.036612903,0.02303365,0.382725402,0.025603299,0.010392877,0.001525985,0.000463313,0.343951837,0.269934161,0.010959663,0.73149835,0.002680561,0.001503522,0.007354408,9470000000.0,2300000000.0,801000000.0,0.671572175,0.629131335,0.784750183,0.459238163,0.579930709,0.314529238,0.050869004,0,0.764641757,0.624667045,0.587618635,0.281019525,0.02670461,0.564708912,0.025504586,0
0.781578957,0.255896346,0.204753276,0.126926509,0.010126021,0.006072463,0.014462105,0.000831871,0.007597228,9690000000.0,0.003241593,0.094032258,0.118690422,0.410008819,0.004654761,0.020481526,0.006871577,0.000709666,0.341085889,0.277380581,0.008754375,0.74169132,0.004537089,0.002276955,0.021000133,0.000120864,864000000.0,865000000.0,0.671573759,0.040520773,0.803166375,0.45990601,0.567137617,0.315642028,0.028830678,0,0.801725384,0.623900974,0.59837759,0.285267434,0.02773376,0.56753397,0.019376005,0
0.781587659,0.352059925,0.188487632,0.04100307,0.00921994,0.006726248,0.009983677,0.000655352,0.009635509,9210000000.0,0.000258722,0.043387097,0.01227913,0.394823726,0.007064927,0.159623698,0.006766887,0.006336125,0.342512626,0.277370267,0.006686994,0.737338725,0.004480166,0.002246582,0.02615017,0.00020131,0.000155229,0.000134598,0.671606355,0.297702392,0.8207652,0.467898812,0.573888777,0.324748748,0.03160189,0,0.798492591,0.623978496,0.604844306,0.282019269,0.027090624,0.566271019,0.023423765,0
